,0
1202,311535
1203,292773
1204,167770
1205,332288
1206,321913
1207,322285
1208,281136
1209,310495
1210,168265
1211,295160
1212,326916
1213,319020
1214,277151
1215,315576
1216,318254
1217,316885
1218,162838
1219,286481
1220,319283
1221,320788
1222,285530
1223,174489
1224,160237
1225,162720
1226,329793
1227,161345
1228,317015
1229,281361
1230,162842
1231,291219
1232,165005
1233,298721
1234,162835
1235,161976
1236,327271
1237,305916
1238,299149
1239,286312
1240,167093
1241,161807
1242,323091
1243,324949
1244,318974
1245,297771
1246,324706
1247,328177
1248,162059
1249,168370
1250,162484
1251,307482
1252,306131
1253,163118
1254,318719
1255,326297
1256,109788
1257,333062
1258,327740
1259,327893
1260,311465
1261,161945
1262,161999
1263,305238
1264,289115
1265,160288
1266,299565
1267,331989
1268,326170
1269,317702
1270,162998
1271,163820
1272,161876
1273,332685
1274,298844
1275,297672
1276,298789
1277,160213
1278,162770
1279,313525
1280,314454
1281,319556
1282,306683
1283,323932
1284,286138
1285,292197
1286,288390
1287,308907
1288,318956
1289,329541
1290,157383
1291,313287
1292,283652
1293,165977
1294,292416
1295,314974
1296,312851
1297,290574
1298,325197
1299,304919
1300,320942
1301,269995
1302,324739
1303,332835
1304,163867
1305,170504
1306,317052
1307,173287
1308,320729
1309,292528
1310,163301
1311,115411
1312,329447
1313,300806
1314,327766
1315,168873
1316,304847
1317,331921
1318,162660
1319,321942
1320,327203
1321,310263
1322,160010
1323,330187
1324,285504
1325,323154
1326,306295
1327,294621
1328,291714
1329,312017
1330,269936
1331,309414
1332,162739
1333,296307
1334,328832
1335,164110
1336,268821
1337,324049
1338,334147
1339,330989
1340,174971
1341,316997
1342,163156
1343,162963
1344,301792
1345,292446
1346,162075
1347,334296
1348,132845
1349,163711
1350,286038
1351,289023
1352,287794
1353,156726
1354,163593
1355,325229
1356,322027
1357,292208
1358,300128
1359,306233
1360,297276
1361,305462
1362,326303
1363,332221
1364,323954
1365,330717
1366,320927
1367,333626
1368,167321
1369,163879
1370,301360
1371,328134
1372,331890
1373,324760
1374,277088
1375,284514
1376,308399
1377,310181
1378,301577
1379,301341
1380,308069
1381,324291
1382,169476
1383,161135
1384,172505
1385,321181
1386,332107
1387,160095
1388,167419
1389,310600
1390,161562
1391,307427
1392,159965
1393,285564
1394,332116
1395,161479
1396,321774
1397,325314
1398,319199
1399,331232
1400,323269
1401,334049
1402,309054
1403,281189
1404,323936
1405,160838
1406,333277
1407,333538
1408,325645
1409,330054
1410,160554
1411,333399
1412,316808
1413,308477
1414,322085
1415,317168
1416,298748
1417,163988
1418,308979
1419,333969
1420,162044
1421,172454
1422,334889
1423,315684
1424,319588
1425,311945
1426,307340
1427,326553
1428,329016
1429,334360
1430,286460
1431,314805
1432,283672
1433,334622
1434,307902
1435,161709
1436,163000
1437,328851
1438,330202
1439,307354
1440,307397
1441,316247
1442,158974
1443,287841
1444,163960
1445,297951
1446,314684
1447,324268
1448,319413
1449,329334
1450,332223
1451,325422
1452,298153
1453,169362
1454,323465
1455,300604
1456,171782
1457,289457
1458,319142
1459,318318
1460,322367
1461,289029
1462,285677
1463,288216
1464,323086
1465,307996
1466,299450
1467,162161
1468,166816
1469,286655
1470,161848
1471,299812
1472,321161
1473,328267
1474,313682
1475,316961
1476,315299
1477,286426
1478,329337
1479,332260
1480,173031
1481,160187
1482,301108
1483,315929
1484,311039
1485,288571
1486,307458
1487,269989
1488,318161
1489,162020
1490,293969
1491,317835
1492,315790
1493,331259
1494,283179
1495,322270
1496,163941
1497,332843
1498,161187
1499,308137
1500,157918
1501,163739
1502,323963
1503,304204
1504,160373
1505,163789
1506,288791
1507,174867
1508,309434
1509,291776
1510,163467
1511,325002
1512,286422
1513,332362
1514,305380
1515,315487
1516,308091
1517,333687
1518,288090
1519,289954
1520,309632
1521,286520
1522,315905
1523,321930
1524,174991
1525,302004
1526,324612
1527,327566
1528,168804
1529,320900
1530,288686
1531,286062
1532,318549
1533,163644
1534,311966
1535,312358
1536,331317
1537,165042
1538,163898
1539,283384
1540,321693
1541,283918
1542,283450
1543,304396
1544,323402
1545,329191
1546,333286
1547,284635
1548,170574
1549,183512
1550,310868
1551,162419
1552,334295
1553,168654
1554,161065
1555,288132
1556,283555
1557,162258
1558,301494
1559,170562
1560,318303
1561,162094
1562,171086
1563,312377
1564,171247
1565,284291
1566,310380
1567,292813
1568,163719
1569,283347
1570,314168
1571,309274
1572,163954
1573,329667
1574,309297
1575,167380
1576,306583
1577,163386
1578,310398
1579,325763
1580,163509
1581,162908
1582,283031
1583,304121
1584,334573
1585,292908
1586,325139
1587,316632
1588,315549
1589,161910
1590,318873
1591,323956
1592,307935
1593,162215
1594,175184
1595,307639
1596,315039
1597,325210
1598,163343
1599,305400
1600,322023
1601,307545
1602,313638
1603,318311
1604,326831
1605,162516
1606,319775
1607,330086
1608,333781
1609,172706
1610,271032
1611,320744
1612,300259
1613,317760
1614,330638
1615,318385
1616,310477
1617,311593
1618,315121
1619,289441
1620,331348
1621,309243
1622,310665
1623,284121
1624,162764
1625,312128
1626,297307
1627,318628
1628,304900
1629,174878
1630,328276
1631,311186
1632,166879
1633,299521
1634,324921
1635,283222
1636,282550
1637,324527
1638,162690
1639,318148
1640,299901
1641,312427
1642,321952
1643,327960
1644,328337
1645,317293
1646,331094
1647,326676
1648,316774
1649,315901
1650,159682
1651,288757
1652,162975
1653,172149
1654,287471
1655,167441
1656,157571
1657,322577
1658,325231
1659,319459
1660,163451
1661,316028
1662,298042
1663,318261
1664,171756
1665,321071
1666,307503
1667,286601
1668,312673
1669,288049
1670,319306
1671,301055
1672,299004
1673,287521
1674,289520
1675,289600
1676,330506
1677,316691
1678,306578
1679,326525
1680,161728
1681,328931
1682,332427
1683,163535
1684,277055
1685,161233
1686,315360
1687,324681
1688,161901
1689,171151
1690,310678
1691,297532
1692,319169
1693,315363
1694,292206
1695,334337
1696,332584
1697,299533
1698,307689
1699,288461
1700,316762
1701,298718
1702,305290
1703,324131
1704,312433
1705,325717
1706,310159
1707,325702
1708,310865
1709,301880
1710,322302
1711,305683
1712,329921
1713,316269
1714,310619
1715,313073
1716,314167
1717,288029
1718,307423
1719,162545
1720,322831
1721,305665
1722,324233
1723,312184
1724,139164
1725,288482
1726,305822
1727,286370
1728,314434
1729,313468
1730,162024
1731,307176
1732,287986
1733,281506
1734,309089
1735,309090
1736,163303
1737,314884
1738,333654
1739,165834
1740,310447
1741,289323
1742,168743
1743,161495
1744,330910
1745,331918
1746,298680
1747,283129
1748,301916
1749,162482
1750,331311
1751,313268
1752,313486
1753,316846
1754,322490
1755,325354
1756,283114
1757,312866
1758,329074
1759,161265
1760,312862
1761,330571
1762,198519
1763,175395
1764,288096
1765,296055
1766,328589
1767,104020
1768,323428
1769,332934
1770,299097
1771,299898
1772,304629
1773,331188
1774,161433
1775,330205
1776,322761
1777,328543
1778,330160
1779,315996
1780,160063
1781,323420
1782,323018
1783,163161
1784,161559
1785,314448
1786,316587
1787,306886
1788,290222
1789,283831
1790,332175
1791,174384
1792,175128
1793,160155
1794,305252
1795,318479
1796,322746
1797,169740
1798,269837
1799,288144
1800,325920
1801,332047
1802,327422
1803,314862
1804,311382
1805,317904
1806,307215
1807,281517
1808,309176
1809,322204
1810,290040
1811,298473
1812,311914
1813,163466
1814,334542
1815,301600
1816,309794
1817,313272
1818,317495
1819,319263
1820,324230
1821,333109
1822,319260
1823,332462
1824,165552
1825,290536
1826,300263
1827,305124
1828,281371
1829,328090
1830,156207
1831,297981
1832,173945
1833,321106
1834,333442
1835,154807
1836,283199
1837,161081
1838,168350
1839,300222
1840,326615
1841,329088
1842,333132
1843,318984
1844,170928
1845,167392
1846,292226
1847,325512
1848,304983
1849,321980
1850,327713
1851,297265
1852,161877
1853,311999
1854,298803
1855,320610
1856,327471
1857,288127
1858,162470
1859,164723
1860,327161
1861,172608
1862,175018
1863,298100
1864,157169
1865,324022
1866,330738
1867,326227
1868,285719
1869,305236
1870,290744
1871,313309
1872,317287
1873,290297
1874,318128
1875,301638
1876,318251
1877,300151
1878,321730
1879,330397
1880,163872
1881,301102
1882,309107
1883,317819
1884,161130
1885,162157
1886,289388
1887,316417
1888,300466
1889,306469
1890,161205
1891,161180
1892,335049
1893,298975
1894,320756
1895,320718
1896,329208
1897,313273
1898,323076
1899,161931
1900,171406
1901,310457
1902,172716
1903,328054
1904,306967
1905,321971
1906,315371
1907,139134
1908,331467
1909,318070
1910,307794
1911,289299
1912,307509
1913,301988
1914,323145
1915,165230
1916,311754
1917,310225
1918,162497
1919,287805
1920,323423
1921,288679
1922,226570
1923,297203
1924,316358
1925,169168
1926,326964
1927,309604
1928,283321
1929,322242
1930,315571
1931,327574
1932,297387
1933,321090
1934,162765
1935,172576
1936,160390
1937,321741
1938,309395
1939,334846
1940,316789
1941,312348
1942,312189
1943,311612
1944,161774
1945,316695
1946,163423
1947,284093
1948,159878
1949,318836
1950,330548
1951,170944
1952,321890
1953,164391
1954,287720
1955,310677
1956,162881
1957,163605
1958,161756
1959,327807
1960,317408
1961,169123
1962,329308
1963,300303
1964,325566
1965,292535
1966,174968
1967,327964
1968,310701
1969,322000
1970,333182
1971,331374
1972,326134
1973,312239
1974,316296
1975,330225
1976,325265
1977,305728
1978,319265
1979,330433
1980,170329
1981,316225
1982,306905
1983,173607
1984,288225
1985,327188
1986,318674
1987,163183
1988,333623
1989,171209
1990,334931
1991,160199
1992,318857
1993,165808
1994,319585
1995,309925
1996,163762
1997,291202
1998,162993
1999,291959
2000,326510
2001,168807
2002,286605
2003,319140
2004,327759
2005,305100
2006,304355
2007,160420
2008,334546
2009,316824
2010,317099
2011,300762
2012,328369
2013,286375
2014,221524
2015,285571
2016,307042
2017,324897
2018,325424
2019,335092
2020,332341
2021,300276
2022,311075
2023,300732
2024,315391
2025,284631
2026,129553
2027,163131
2028,301521
2029,162251
2030,317853
2031,305129
2032,163894
2033,282257
2034,318308
2035,321178
2036,310021
2037,290709
2038,315078
2039,294040
2040,307955
2041,312488
2042,283544
2043,298842
2044,315092
2045,324796
2046,313010
2047,265789
2048,162627
2049,317476
2050,324235
2051,111333
2052,298870
2053,331526
2054,162504
2055,163218
2056,322083
2057,161583
2058,299313
2059,160893
2060,317498
2061,327866
2062,328244
2063,310088
2064,319012
2065,328361
2066,163554
2067,269925
2068,309720
2069,284209
2070,310579
2071,161978
2072,282479
2073,305442
2074,328858
2075,288051
2076,327219
2077,174702
2078,237786
2079,304499
2080,159847
2081,162995
2082,319681
2083,305587
2084,293460
2085,333429
2086,324835
2087,310551
2088,298823
2089,299262
2090,318563
2091,322002
2092,322810
2093,325270
2094,316664
2095,306688
2096,315832
2097,333994
2098,309494
2099,318913
2100,322321
2101,285054
2102,288444
2103,310165
2104,285894
2105,298869
2106,329387
2107,296833
2108,332920
2109,333880
2110,293424
2111,306211
2112,329076
2113,162120
2114,281747
2115,327829
2116,310514
2117,313407
2118,326578
2119,284221
2120,314887
2121,310465
2122,329000
2123,161917
2124,331863
2125,162602
2126,317329
2127,281444
2128,316682
2129,302030
2130,324679
2131,304461
2132,332623
2133,285182
2134,155803
2135,162775
2136,281412
2137,164257
2138,323592
2139,161989
2140,296269
2141,294047
2142,301203
2143,316698
2144,170036
2145,318360
2146,320766
2147,332876
2148,333603
2149,300047
2150,318515
2151,167069
2152,322500
2153,327692
2154,308113
2155,296580
2156,282434
2157,318343
2158,163006
2159,331535
2160,316674
2161,283399
2162,316952
2163,318484
2164,322036
2165,331607
2166,162581
2167,281250
2168,298999
2169,289774
2170,301683
2171,334024
2172,328839
2173,322369
2174,292831
2175,163907
2176,333875
2177,291680
2178,170078
2179,328684
2180,308987
2181,284087
2182,162824
2183,318327
2184,283710
2185,289120
2186,321612
2187,287696
2188,331280
2189,318242
2190,291345
2191,312341
2192,292655
2193,168309
2194,294869
2195,320776
2196,321237
2197,290218
2198,290387
2199,333767
2200,304225
2201,304760
2202,333728
2203,160464
2204,160967
2205,165035
2206,318806
2207,331524
2208,169199
2209,308310
2210,318131
2211,318752
2212,171530
2213,163447
2214,162303
2215,165432
2216,322799
2217,318074
2218,318572
2219,298066
2220,300855
2221,163331
2222,319054
2223,166653
2224,318075
2225,159855
2226,310695
2227,320761
2228,162441
2229,312260
2230,161671
2231,163333
2232,318094
2233,318619
2234,311069
2235,330990
2236,329682
2237,293748
2238,318886
2239,156262
2240,310601
2241,289396
2242,290045
2243,312217
2244,161781
2245,326702
2246,327416
2247,332506
2248,161035
2249,305722
2250,307251
2251,161946
2252,288374
2253,318580
2254,304265
2255,290453
2256,325174
2257,298355
2258,311168
2259,323681
2260,299250
2261,163019
2262,289753
2263,286048
2264,288721
2265,164555
2266,319380
2267,316613
2268,313000
2269,172760
2270,171768
2271,173187
2272,317506
2273,324830
2274,314863
2275,284847
2276,300040
2277,321175
2278,319547
2279,162630
2280,316725
2281,319326
2282,289108
2283,302079
2284,298484
2285,160352
2286,160695
2287,162242
2288,288882
2289,163870
2290,290746
2291,162247
2292,282878
2293,161475
2294,316533
2295,322629
2296,192513
2297,315133
2298,326606
2299,289300
2300,307931
2301,290236
2302,310042
2303,314019
2304,311331
2305,301703
2306,159880
2307,178532
2308,332979
2309,168373
2310,328467
2311,323270
2312,159891
2313,265790
2314,164371
2315,306781
2316,295217
2317,172302
2318,292259
2319,330372
2320,306752
2321,298013
2322,282124
2323,291983
2324,194519
2325,284615
2326,306269
2327,329294
2328,283433
2329,329503
2330,288799
2331,325633
2332,162176
2333,293132
2334,298410
2335,305666
2336,165861
2337,327754
2338,327249
2339,314346
2340,163485
2341,328902
2342,305214
2343,329028
2344,157364
2345,319344
2346,322556
2347,167677
2348,316076
2349,313694
2350,320606
2351,329113
2352,315207
2353,318491
2354,294643
2355,307874
2356,163348
2357,330097
2358,328626
2359,301637
2360,327369
2361,283766
2362,333723
2363,332111
2364,293823
2365,162273
2366,314617
2367,296472
2368,322447
2369,162281
2370,284858
2371,290307
2372,154329
2373,328760
2374,288856
2375,330431
2376,333421
2377,319502
2378,329944
2379,289805
2380,325253
2381,324544
2382,288843
2383,162615
2384,311890
2385,313651
2386,161269
2387,160379
2388,289715
2389,325271
2390,304804
2391,156747
2392,314282
2393,162817
2394,325617
2395,161825
2396,159947
2397,162448
2398,163937
2399,297889
2400,316573
2401,325919
2402,333197
2403,311365
2404,284728
2405,309059
2406,317469
2407,170651
2408,324820
2409,154205
2410,322016
2411,316964
2412,313470
2413,312564
2414,289561
2415,306899
2416,313172
2417,325591
2418,330180
2419,162237
2420,312149
2421,304608
2422,282385
2423,292854
2424,297631
2425,308217
2426,170968
2427,281481
2428,306400
2429,334623
2430,320739
2431,160384
2432,328895
2433,315143
2434,324234
2435,161098
2436,334993
2437,333540
2438,173359
2439,290116
2440,326511
2441,173946
2442,177520
2443,314945
2444,326175
2445,314828
2446,321785
2447,311864
2448,313994
2449,300018
2450,325110
2451,295065
2452,305364
2453,163569
2454,290080
2455,324610
2456,328413
2457,164853
2458,330568
2459,283198
2460,160009
2461,172431
2462,162137
2463,282835
2464,160414
2465,333772
2466,172600
2467,282865
2468,163758
2469,162705
2470,325562
2471,317623
2472,319548
2473,327067
2474,284098
2475,314793
2476,307164
2477,161533
2478,330348
2479,310176
2480,313862
2481,284467
2482,301854
2483,307167
2484,298781
2485,322916
2486,168863
2487,301766
2488,330851
2489,226738
2490,297373
2491,172594
2492,286314
2493,313642
2494,317164
2495,311732
2496,299614
2497,319063
